baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_symbol,rank_DESEQ
1803.4974,-0.4249006,0.34570072,-1.2290996,0.21903448,0.4170248,PRKACA,8380
39.7744731,-1.9942094,1.62237491,-1.2291915,0.21900003,0.4170248,ORC1,8381
434.982544,-0.6124648,0.49810794,-1.2295825,0.2188535,0.416845,ITM2B,8382
2060.43301,-0.3852569,0.31328552,-1.229731,0.21879785,0.41680739,TMEM176B,8383
679.858916,-0.3287964,0.26725358,-1.2302787,0.21859276,0.41648504,WDR53,8384
764.986769,-0.4604036,0.37415123,-1.2305281,0.2184994,0.4163755,MYOD1,8385
742.130536,-0.4276187,0.34748015,-1.2306278,0.21846209,0.41637276,UCK1,8386
1102.86724,-0.2779042,0.22567296,-1.2314465,0.2181559,0.41613077,CFAP161,8387
249.927107,-1.6604529,1.34794135,-1.2318436,0.21800753,0.41598446,AADACL2,8388
261.303786,-0.7950623,0.64531801,-1.2320474,0.21793139,0.41598446,KLHL9,8389
1285.0794,-0.3257434,0.26435703,-1.2322101,0.2178706,0.41598446,SLC18A1,8390
370.172557,-0.8527596,0.69201096,-1.2322921,0.21784,0.41598446,CFD,8391
177.743121,-1.0330132,0.83725374,-1.2338114,0.21727319,0.4150608,SLC26A2,8392
802.036837,-0.2815863,0.22812267,-1.2343637,0.21706741,0.41479965,CGA,8393
1184.19698,-0.2443826,0.19797678,-1.2344005,0.2170537,0.41479965,SLC45A2,8394
2243.53348,-0.4448605,0.36025917,-1.2348345,0.21689211,0.41467399,HKDC1,8395
2195.36283,-0.2750344,0.22262982,-1.2353888,0.21668583,0.4144161,CD164,8396
498.46055,-0.3843058,0.31094542,-1.2359268,0.21648577,0.41416996,HPF1,8397
1131.52252,-0.2901819,0.23443356,-1.2378003,0.21579011,0.41311137,TMEM54,8398
114.218194,-1.7678838,1.42788823,-1.2381107,0.215675,0.41295911,WNT7A,8399
1117.02884,-0.301334,0.24283426,-1.2409039,0.21464125,0.41138687,RHOD,8400
616.127779,-0.368313,0.29671312,-1.24131,0.21449126,0.41116727,CIAO2A,8401
113.558068,-1.6664712,1.34247942,-1.2413383,0.21448079,0.41116727,RRS1,8402
1918.81028,-0.2538927,0.20414598,-1.2436823,0.21361651,0.41009989,HSPB8,8403
983.980783,-0.4122127,0.33133491,-1.2440969,0.21346391,0.40987472,PAX4,8404
14.1344157,-2.4420896,1.96220706,-1.2445626,0.21329256,0.40961345,DDX10,8405
917.936835,-0.6587652,0.52924611,-1.2447237,0.21323333,0.40956746,S100PBP,8406
39.5532366,-2.0637729,1.65799941,-1.2447368,0.21322851,0.40956746,HK2,8407
141.638387,-0.6464439,0.51903289,-1.2454778,0.21295617,0.40937378,ZNF101,8408
112.284572,-1.0720102,0.86052466,-1.2457635,0.21285122,0.40937378,CKAP2,8409
84.7581296,-1.8838145,1.5104795,-1.2471633,0.21233764,0.40868331,ACTL9,8410
220.378893,-0.9116432,0.7304975,-1.2479757,0.21203994,0.40822084,EDC4,8411
153.776515,-1.7473907,1.3997368,-1.2483709,0.21189526,0.40800996,HSPA8,8412
724.364463,-0.4885604,0.3912494,-1.2487187,0.21176798,0.40783253,IFIT1,8413
228.214539,-0.7054064,0.56484456,-1.2488505,0.21171975,0.40780729,ZNF574,8414
206.745351,-1.7732491,1.41954168,-1.2491701,0.21160286,0.40771744,JAKMIP1,8415
186.558896,-1.1429668,0.9149273,-1.2492433,0.2115761,0.40771744,ZNF23,8416
1619.9678,-0.4547547,0.36373321,-1.2502425,0.21121097,0.40730036,MED4,8417
166.745173,-0.6914916,0.55305656,-1.2503089,0.21118671,0.40730036,NRSN2,8418
2232.05444,-0.2983583,0.23858561,-1.2505292,0.21110629,0.40730036,HRH3,8419
1241.67292,-0.4301842,0.3439048,-1.2508816,0.21097767,0.40718866,TMEM86B,8420
3146.89435,-0.2446084,0.19553298,-1.2509831,0.21094066,0.40718492,GPN2,8421
507.138496,-0.5001627,0.3993621,-1.2524041,0.21042266,0.40638773,UBR2,8422
5020.46182,-0.2441368,0.19489309,-1.2526704,0.21032567,0.40633561,VAMP4,8423
1515.6161,-0.2916965,0.23280196,-1.2529812,0.21021254,0.40618466,NCCRP1,8424
1303.07028,-0.2880553,0.22989421,-1.2529908,0.21020904,0.40618466,C3orf18,8425
116.052512,-1.8316823,1.46163859,-1.2531704,0.21014369,0.40618466,PARP15,8426
159.675398,-1.8011688,1.43397971,-1.256063,0.20909314,0.40449295,PLEKHN1,8427
1478.01317,-0.4347113,0.34605512,-1.2561909,0.20904675,0.40447062,LRP8,8428
898.377011,-0.4760944,0.3789189,-1.2564546,0.20895118,0.40440045,NME5,8429
825.492311,-0.708147,0.56288457,-1.2580678,0.20836723,0.40362676,TNFRSF1B,8430
1617.2198,-0.3248698,0.25820361,-1.2581924,0.2083222,0.40360688,PITX1,8431
297.916924,-0.6745879,0.53605415,-1.2584324,0.20823541,0.40350607,CIBAR2,8432
70.0919121,-1.2209185,0.96962014,-1.259172,0.20796822,0.40319022,SRBD1,8433
583.332916,-0.3506857,0.27842319,-1.2595419,0.20783467,0.40306593,HBP1,8434
356.705403,-0.7381531,0.58565645,-1.2603858,0.20753021,0.40269784,DCLRE1C,8435
667.64424,-0.389324,0.30865214,-1.2613681,0.20717625,0.40219215,HTN3,8436
2043.78764,-0.3680748,0.29178747,-1.2614482,0.20714741,0.40219215,OR6B3,8437
2665.25621,-0.2732697,0.21656691,-1.2618258,0.20701148,0.40214127,CLEC10A,8438
410.892968,-0.7439785,0.58947165,-1.2621108,0.20690892,0.40200931,NEK10,8439
4074.49106,-0.2065852,0.1636568,-1.2623074,0.20683818,0.40193914,TCF7,8440
133.601432,-0.9280339,0.73487391,-1.2628478,0.20664388,0.40169605,RIMS2,8441
3.82980217,-4.6956638,3.71366795,-1.2644275,0.20607664,0.40079472,RSC1A1,8442
135.816092,-1.5531359,1.22591515,-1.2669196,0.20518405,0.39947479,CANX,8443
187.742674,-1.131984,0.892998,-1.2676221,0.20493295,0.39923924,LCP2,8444
263.398953,-0.5004312,0.39442396,-1.2687647,0.204525,0.39871212,SLC6A7,8445
585.839317,-0.3693063,0.29098432,-1.2691622,0.20438321,0.39850264,TGDS,8446
1849.85471,-0.5120722,0.40343654,-1.2692758,0.20434272,0.39850264,PLA2G7,8447
2761.84434,-0.2441204,0.19232349,-1.2693216,0.20432638,0.39850264,LIAS,8448
772.766635,-0.6699118,0.5273242,-1.2703984,0.20394274,0.39817883,SRY,8449
344.487955,-0.9155993,0.72049491,-1.2707922,0.20380259,0.39797212,USP15,8450
73.4023484,-1.8679973,1.46990754,-1.2708264,0.20379043,0.39797212,TCTE1,8451
367.950188,-0.5116716,0.40256052,-1.2710427,0.20371346,0.39793194,WNT3A,8452
454.665467,-0.7555865,0.59431099,-1.2713654,0.20359867,0.39777464,MPP3,8453
921.373078,-0.3293874,0.25893398,-1.2720902,0.20334106,0.39733823,P2RX4,8454
675.458055,-0.4833167,0.37979333,-1.2725782,0.20316775,0.39713326,OR10Z1,8455
1412.66991,-0.2618894,0.20567835,-1.273296,0.20291302,0.39684028,NUDT21,8456
3563.39157,-0.1958603,0.15379314,-1.2735305,0.20282986,0.39680685,PPP1R17,8457
1620.5147,-0.6546742,0.51395539,-1.2737957,0.20273582,0.3967566,CKM,8458
530.991355,-0.4676001,0.36708174,-1.2738309,0.20272336,0.3967566,STK35,8459
4.17377286,-4.2893982,3.36576204,-1.2744211,0.20251421,0.39659034,ZNF239,8460
321.900907,-0.4890305,0.38339443,-1.2755285,0.20212226,0.39602317,MAGED1,8461
2480.80029,-0.2352926,0.18445041,-1.2756414,0.20208232,0.3960181,GGPS1,8462
1956.66002,-0.2708819,0.21223614,-1.276323,0.20184138,0.39570779,CDC25A,8463
303.824051,-0.5266699,0.41264181,-1.2763368,0.2018365,0.39570779,NENF,8464
408.510286,-0.4350825,0.34082851,-1.2765438,0.20176335,0.39570779,SKIL,8465
1442.67296,-0.5278455,0.41339971,-1.2768405,0.20165858,0.39564888,NODAL,8466
592.857427,-0.3436082,0.2688233,-1.2781933,0.20118126,0.39491262,HORMAD2,8467
327.207321,-0.4677023,0.36570546,-1.2789043,0.20093075,0.39448758,STYXL1,8468
2222.6486,-0.2411062,0.1884099,-1.2796895,0.20065438,0.39414495,ZNF85,8469
1237.89404,-0.2718932,0.21242703,-1.279937,0.20056731,0.39404059,LRRC8E,8470
4.43851435,-4.2313057,3.30577387,-1.2799743,0.20055416,0.39404059,CCRL2,8471
4.44265372,-4.2321013,3.30518415,-1.2804434,0.20038924,0.39395743,CPA4,8472
56.4274724,-1.7107235,1.33598379,-1.2804972,0.20037033,0.39395743,CHRM2,8473
645.259996,-0.6896979,0.53850981,-1.2807528,0.20028052,0.3938771,LEFTY2,8474
2761.63432,-0.1879477,0.14674267,-1.2807978,0.20026469,0.3938771,RPS29,8475
460.789072,-0.3954638,0.30872702,-1.2809496,0.20021137,0.3938771,TIMM22,8476
3011.71016,-0.3246777,0.25330103,-1.2817859,0.19991775,0.39349698,FCGR2A,8477
2013.77588,-0.3693152,0.28802567,-1.2822303,0.19976188,0.39325685,MEOX2,8478
3152.26745,-0.2411612,0.18800889,-1.2827118,0.19959307,0.39305783,IL19,8479
1069.48708,-0.3095612,0.24118524,-1.2834999,0.19931698,0.39284331,PGP,8480
456.870494,-1.178269,0.91788925,-1.2836723,0.19925665,0.39279511,HIBCH,8481
1345.34262,-0.2514468,0.19586226,-1.2837939,0.19921408,0.3927779,CDHR4,8482
141.487727,-1.1094986,0.86422776,-1.2838035,0.19921073,0.3927779,MESD,8483
679.105206,-0.3599262,0.28025893,-1.2842631,0.19904993,0.39265431,PHOSPHO1,8484
498.089852,-0.602099,0.46876321,-1.2844418,0.19898743,0.39259773,HAPLN4,8485
952.160502,-0.5246219,0.40844087,-1.2844501,0.19898453,0.39259773,NPC2,8486
171.535604,-1.4745419,1.14657962,-1.2860353,0.19843073,0.39185939,IMPG1,8487
3190.72725,-0.2054166,0.15963359,-1.2868008,0.19816373,0.39145958,PAEP,8488
422.730488,-0.7159971,0.55637319,-1.2869007,0.1981289,0.39145958,MCC,8489
3188.73147,-0.2560104,0.19888906,-1.287202,0.1980239,0.39145958,TSPAN6,8490
463.839169,-1.5517979,1.20500838,-1.2877901,0.19781904,0.39129003,MMRN2,8491
1272.27314,-0.4872536,0.37827846,-1.2880817,0.19771752,0.39122254,MAGEA3,8492
150.741703,-1.828134,1.41769343,-1.2895129,0.19721982,0.39033637,COQ2,8493
192.485527,-0.7192625,0.5576283,-1.2898602,0.19709921,0.39019862,C12orf50,8494
1288.45278,-0.287017,0.22246774,-1.2901512,0.19699816,0.3900651,TINF2,8495
99.1732383,-1.9728325,1.52837029,-1.2908079,0.19677029,0.38987989,ZNF555,8496
1212.91306,-1.6240283,1.25800958,-1.2909507,0.19672079,0.38984835,HSPA5,8497
322.199649,-1.7055917,1.3200847,-1.2920321,0.19634604,0.38923859,MON1A,8498
1209.18044,-0.6609726,0.51144913,-1.2923525,0.19623509,0.38908508,CAMKK2,8499
825.715456,-0.3243126,0.25080259,-1.2930989,0.19597686,0.38870973,FXYD6,8500
443.518892,-0.6675409,0.51609089,-1.2934561,0.19585335,0.38869371,TM4SF4,8501
1683.20375,-0.2926635,0.22617687,-1.2939584,0.19567981,0.38844851,MRAP2,8502
806.97916,-0.3394913,0.26226413,-1.2944635,0.19550537,0.3881686,FAM193B,8503
935.008797,-0.2756206,0.21290169,-1.2945911,0.19546132,0.38814754,TK1,8504
40.1560952,-1.9292595,1.48959408,-1.2951579,0.19526576,0.38807932,NOP14,8505
94.4410262,-1.8586389,1.43499118,-1.2952267,0.19524204,0.38807932,NUP107,8506
164.326481,-0.8130817,0.62765157,-1.2954349,0.19517025,0.38803415,ST14,8507
278.697109,-1.7295466,1.3349248,-1.2956135,0.19510867,0.38797816,PER3,8508
3465.55889,-0.312505,0.24111702,-1.2960721,0.19495065,0.38773037,IL15,8509
509.799569,-0.6097646,0.4698859,-1.2976866,0.19439505,0.38695682,CASP1,8510
714.102879,-0.3925816,0.30252339,-1.2976902,0.1943938,0.38695682,CFI,8511
584.619776,-0.4586844,0.35341924,-1.2978478,0.19433963,0.38695682,CXXC1,8512
3549.79754,-0.3050672,0.2350341,-1.2979698,0.19429771,0.38695682,CNTFR,8513
74.0230976,-1.4411676,1.10997424,-1.2983793,0.19415703,0.38685767,ZNF155,8514
476.78423,-0.8748975,0.67377113,-1.2985085,0.19411267,0.38685767,ZNF622,8515
137.390439,-1.8403361,1.41678042,-1.2989565,0.19395887,0.38667873,POLE2,8516
2475.77957,-0.2722463,0.20956904,-1.2990771,0.19391747,0.38666917,DERL2,8517
801.037572,-0.3349024,0.2577046,-1.2995594,0.19375201,0.38647791,TMEM192,8518
186.234336,-0.9166404,0.70506517,-1.3000789,0.19357392,0.38624952,RAF1,8519
294.648003,-0.9301242,0.71485659,-1.3011339,0.19321262,0.38572748,TLR1,8520
123.555303,-1.125508,0.8649847,-1.3011883,0.19319401,0.38572748,CLPP,8521
372.301712,-0.5202488,0.39979639,-1.3012845,0.19316109,0.38572748,SPNS1,8522
362.741076,-1.4974246,1.15049132,-1.3015523,0.19306948,0.38570703,RBM28,8523
20.6510897,-2.4583305,1.88846373,-1.3017621,0.19299772,0.38563005,NFE2L2,8524
158.16824,-0.771607,0.59264295,-1.3019761,0.19292454,0.38560885,AREL1,8525
1429.23342,-0.3557208,0.27320939,-1.3020078,0.1929137,0.38560885,PRMT2,8526
107.137764,-1.5980289,1.22726904,-1.3021016,0.19288166,0.38560885,C1RL,8527
641.196311,-0.4529881,0.34748779,-1.3036087,0.19236703,0.38489983,GFPT2,8528
628.169855,-0.7011573,0.53759486,-1.3042486,0.19214884,0.38466216,TLCD1,8529
2303.38244,-0.4753797,0.36443667,-1.3044232,0.19208931,0.38460932,ALOX15B,8530
1946.30909,-0.2747777,0.21052914,-1.3051767,0.1918327,0.38453484,TPMT,8531
63.9438546,-1.9491255,1.49303954,-1.3054748,0.19173123,0.38448528,ERVK3-1,8532
190.834234,-1.2025734,0.92115706,-1.3055031,0.19172158,0.38448528,GSC,8533
273.675005,-0.6195164,0.47441551,-1.3058519,0.19160292,0.38448528,STK38L,8534
660.251233,-0.3331295,0.25495525,-1.3066196,0.19134193,0.38412611,SERP1,8535
3899.9928,-0.3094932,0.23678831,-1.307046,0.1911971,0.38408152,N4BP2L1,8536
501.028369,-2.7306791,2.08915975,-1.3070705,0.19118876,0.38408152,NIF3L1,8537
1559.59039,-0.2563885,0.19613536,-1.3072017,0.19114422,0.38408152,BRMS1,8538
751.78348,-0.6165544,0.47107984,-1.3088109,0.19059841,0.38330064,NIPSNAP2,8539
706.876907,-0.4067731,0.31076626,-1.3089359,0.19055606,0.38330064,CPNE1,8540
1060.22895,-0.2810282,0.21466126,-1.3091705,0.19047659,0.38323098,TESK2,8541
4662.53185,-0.2114227,0.16145714,-1.3094662,0.19037649,0.38316239,LYZL1,8542
232.985906,-0.7990616,0.61001744,-1.3098996,0.19022979,0.38306638,GTF2A1,8543
3697.23189,-0.2716904,0.20732477,-1.3104582,0.19004088,0.38288521,CRK,8544
119.212395,-1.6948939,1.29011846,-1.3137506,0.18893014,0.38111034,FAHD2A,8545
257.751563,-0.926651,0.70532982,-1.3137839,0.18891893,0.38111034,HLCS,8546
39.1904134,-2.0997277,1.59792726,-1.3140321,0.1888354,0.38109125,INPP5B,8547
392.830875,-0.8393977,0.63870411,-1.31422,0.18877217,0.38105653,GLB1,8548
406.950628,-1.3141689,0.99971292,-1.3145463,0.18866243,0.38102825,SLC35B2,8549
211.231085,-0.6782913,0.51593054,-1.3146951,0.1886124,0.38099903,NIPBL,8550
551.350075,-0.6090167,0.46322389,-1.3147352,0.18859892,0.38099903,RRP9,8551
529.145701,-0.7272135,0.55242518,-1.3164018,0.18803921,0.38030438,ZFP64,8552
4037.09359,-0.2506605,0.19036396,-1.3167434,0.18792466,0.38013893,GCC1,8553
406.013783,-0.4393459,0.33360577,-1.3169613,0.18785161,0.38012364,RASSF2,8554
3032.66235,-0.4716823,0.35809921,-1.3171832,0.18777722,0.38003936,AL354761.1,8555
606.237665,-0.4352286,0.33004097,-1.3187108,0.18726583,0.37917286,HOXD10,8556
140.683158,-1.5413283,1.16870894,-1.3188299,0.18722598,0.37917286,NHLRC3,8557
369.945239,-0.8183265,0.62019494,-1.3194665,0.18701319,0.37888938,SPATA22,8558
144.114382,-0.788658,0.59741191,-1.3201243,0.18679352,0.37864257,ZFP36L2,8559
2060.82257,-0.2682719,0.20318349,-1.3203431,0.18672049,0.37856063,OAZ3,8560
2136.6628,-0.4407757,0.3337607,-1.320634,0.18662342,0.37842992,SRSF11,8561
916.489127,-0.7308945,0.55341622,-1.3206959,0.1866028,0.37842992,MGST1,8562
379.439897,-0.6200293,0.46939768,-1.320904,0.18653337,0.37837951,MAIP1,8563
370.36229,-0.616022,0.46608921,-1.3216825,0.18627389,0.37805133,FZD5,8564
1759.86085,-0.2435711,0.18417601,-1.3224907,0.18600479,0.37763722,GPR85,8565
3134.07775,-0.2138954,0.16173351,-1.3225177,0.18599583,0.37763722,TCL1B,8566
1869.61834,-0.3011648,0.22772072,-1.3225184,0.18599557,0.37763722,C12orf54,8567
240.570746,-0.5607523,0.4235793,-1.3238426,0.18555534,0.37705442,TTF2,8568
1164.05354,-0.8208367,0.61944867,-1.3251085,0.18513517,0.37626649,PGLS,8569
208.666838,-1.585569,1.19635521,-1.325333,0.18506074,0.37623833,KLHDC1,8570
842.027551,-0.5145621,0.38809682,-1.3258601,0.18488605,0.3760235,REN,8571
722.379367,-0.442961,0.33378397,-1.3270889,0.18447929,0.37545934,GPRC5B,8572
403.756011,-0.7163183,0.53968138,-1.3272986,0.18440993,0.375384,STK39,8573
213.246673,-1.8031175,1.35848635,-1.3272989,0.18440981,0.375384,DDX18,8574
1032.81649,-0.3552426,0.26759553,-1.3275354,0.18433163,0.37535623,KRT17,8575
1306.18763,-0.3892195,0.29306755,-1.328088,0.18414903,0.375116,SDF4,8576
1754.62203,-0.2517223,0.18953678,-1.3280921,0.18414769,0.375116,TMEM135,8577
472.711182,-1.1250456,0.8470663,-1.3281671,0.1841229,0.375116,IRF6,8578
714.106608,-0.5317627,0.3996029,-1.3307278,0.18327859,0.37360513,MAPK8,8579
290.387872,-0.6277902,0.47164392,-1.3310681,0.18316659,0.37347212,KIAA2013,8580
215.477593,-1.5111183,1.13482925,-1.3315821,0.18299756,0.37334104,RGS1,8581
140.44482,-0.9552341,0.71734848,-1.3316179,0.18298578,0.37334104,TPBG,8582
515.173371,-0.5190954,0.38978379,-1.3317521,0.18294166,0.37334104,ZNF843,8583
2274.1932,-0.4100774,0.30789662,-1.3318673,0.18290379,0.37334104,GYPE,8584
1303.16381,-0.2608156,0.19575275,-1.3323724,0.18273783,0.3732237,RBBP9,8585
845.182589,-1.1115547,0.8335999,-1.3334391,0.18238775,0.37263981,ARPC5L,8586
377.512151,-0.5843241,0.43819294,-1.333486,0.18237238,0.37263981,HPS3,8587
490.505069,-0.4584355,0.34374619,-1.3336454,0.18232009,0.37263273,THAP5,8588
1931.35902,-0.3672452,0.27536201,-1.3336815,0.18230825,0.37263273,IL1RL1,8589
113.944169,-1.9234492,1.44167348,-1.3341781,0.1821455,0.37247262,PXYLP1,8590
1621.86832,-0.2711992,0.20325854,-1.3342573,0.18211955,0.37247262,PAM16,8591
488.986778,-0.5449627,0.40841778,-1.3343267,0.18209682,0.37247262,TOMM40,8592
545.387123,-0.5170803,0.38751064,-1.3343641,0.18208455,0.37247262,TASP1,8593
453.776694,-0.4847506,0.36322792,-1.3345633,0.18201933,0.37247262,EIF3M,8594
172.61928,-1.8462507,1.38335861,-1.3346147,0.1820025,0.37247262,CYFIP2,8595
448.454078,-0.5639972,0.42231499,-1.3354894,0.18171622,0.37214996,TSN,8596
581.220462,-0.4651023,0.34825136,-1.3355363,0.18170087,0.37214996,THAP7,8597
522.463095,-1.5160698,1.13510301,-1.3356231,0.18167249,0.37214996,PPP5C,8598
102.498738,-1.891117,1.41566408,-1.3358515,0.18159782,0.37213929,PIK3R4,8599
356.184519,-0.7069025,0.52908335,-1.3360891,0.18152015,0.37204579,SLC35F5,8600
223.180966,-0.971551,0.72687569,-1.3366123,0.18134921,0.37189242,INCENP,8601
1612.15836,-0.3045976,0.22771624,-1.3376189,0.18102068,0.3714812,GAL,8602
73.2364505,-1.9311947,1.44224977,-1.3390154,0.18056564,0.3706129,RAPGEF3,8603
96.8898517,-0.9978945,0.74458252,-1.3402067,0.18017814,0.36988294,VWF,8604
261.725768,-0.7490756,0.55870147,-1.3407439,0.1800036,0.36965537,NT5DC2,8605
2151.98639,-0.4996606,0.3724826,-1.3414333,0.1797798,0.36937682,TNFRSF18,8606
1572.12982,-0.2487046,0.18527863,-1.3423272,0.17948991,0.36886146,NDUFA1,8607
415.691028,-0.7315259,0.54488569,-1.342531,0.1794239,0.36879109,DBNL,8608
513.388338,-0.4024577,0.29955194,-1.3435323,0.17909968,0.36818987,NAP1L5,8609
216.896194,-0.6283259,0.46748072,-1.3440681,0.17892638,0.36796392,NPTX2,8610
894.754583,-0.351593,0.26146776,-1.3446899,0.17872541,0.36768841,GJB3,8611
170.165687,-1.2963132,0.96284531,-1.3463359,0.1781942,0.36678307,FOXA1,8612
794.033743,-0.4279976,0.31729432,-1.3488978,0.1773698,0.36541012,BPIFB3,8613
1184.94089,-0.375837,0.27847023,-1.3496487,0.1771287,0.36504298,GZMH,8614
1330.07316,-0.5575211,0.41291361,-1.3502123,0.17694788,0.36473507,SPATA6,8615
1142.34105,-0.6015401,0.44547348,-1.3503388,0.17690733,0.36471624,TUBAL3,8616
1802.77629,-0.2447564,0.18123019,-1.350528,0.17684668,0.36465598,SLC25A11,8617
380.827801,-1.2179704,0.90159673,-1.3509037,0.17672628,0.36447244,CTNNB1,8618
1433.80296,-0.3200897,0.23683331,-1.3515401,0.1765225,0.36411685,BOK,8619
236.51378,-0.7643748,0.56533943,-1.3520635,0.176355,0.36390066,FSTL3,8620
1100.41328,-0.331431,0.24511148,-1.3521643,0.17632276,0.36390066,NXPE1,8621
351.197195,-0.8567341,0.63344547,-1.3524985,0.17621589,0.36380762,SUSD2,8622
4046.44915,-0.1825634,0.13494005,-1.3529221,0.17608053,0.3636712,LPAR1,8623
243.871526,-0.9670567,0.71470197,-1.3530909,0.17602659,0.3636712,NFKBIZ,8624
33.8023017,-2.0881278,1.54289777,-1.3533805,0.1759341,0.36354911,PIGT,8625
90.7431717,-2.0077058,1.48257416,-1.3542026,0.17567175,0.36320096,C12orf4,8626
110.941582,-0.7836616,0.5785176,-1.3546028,0.17554414,0.36310282,BVES,8627
2220.64117,-0.3417764,0.2522152,-1.3550982,0.17538627,0.3629339,MXI1,8628
124.836211,-0.8534158,0.62859474,-1.3576566,0.17457267,0.36167429,SNTA1,8629
190.90412,-1.3897912,1.02326937,-1.3581871,0.17440434,0.36148187,CCR3,8630
1332.65222,-0.2878458,0.21184099,-1.3587826,0.1742155,0.36121946,MYDGF,8631
355.189697,-0.997501,0.73384408,-1.359282,0.17405726,0.36095583,SEC61A2,8632
378.947834,-1.3870619,1.02037872,-1.3593599,0.17403258,0.36095583,A2M,8633
266.154102,-0.9126404,0.6713211,-1.3594693,0.17399792,0.36095583,TFAP4,8634
74.9720037,-2.0094964,1.47734039,-1.3602122,0.17376279,0.36060283,COPB1,8635
91.8310648,-1.2973575,0.95338666,-1.3607884,0.17358058,0.36041798,ATP2A1,8636
43.7672036,-2.2464551,1.65074888,-1.3608703,0.17355469,0.36041798,MSTN,8637
117.109334,-1.8212535,1.33789794,-1.3612799,0.17342527,0.36028882,TAGLN3,8638
96.3885673,-2.0857623,1.53215114,-1.3613294,0.17340963,0.36028882,DCTN1,8639
2575.39931,-0.2080914,0.15273311,-1.362451,0.17305561,0.3597784,C11orf53,8640
512.820008,-0.4034464,0.29601826,-1.3629105,0.17291071,0.35960595,CYP4B1,8641
966.327388,-0.5488489,0.40264548,-1.3631071,0.17284875,0.3595415,CSAG1,8642
1138.12203,-0.3314418,0.24308313,-1.3634914,0.17272769,0.35941849,SLC25A1,8643
126.10967,-0.9665088,0.70875072,-1.3636795,0.17266847,0.35935968,TCEANC2,8644
307.835852,-0.9619228,0.70533977,-1.3637722,0.17263928,0.35935968,FOXJ2,8645
1726.0828,-0.2456887,0.18012252,-1.3640086,0.17256485,0.35933652,PNMA1,8646
1660.71697,-0.4539216,0.33278494,-1.3640088,0.1725648,0.35933652,UCHL1,8647
118.845583,-1.7194397,1.26003789,-1.3645936,0.1723808,0.3591473,FAM234A,8648
593.488406,-0.4786201,0.35073065,-1.3646371,0.17236714,0.3591473,CAPN1,8649
532.307948,-0.5662235,0.41491036,-1.3646887,0.17235092,0.3591473,RNF128,8650
290.290674,-1.2427597,0.91010355,-1.3655146,0.17209136,0.35873741,LGR6,8651
38.6557339,-2.1225127,1.55427726,-1.3655947,0.17206622,0.35873741,BMX,8652
314.381032,-0.8420586,0.61627016,-1.366379,0.17182004,0.35830049,LKAAEAR1,8653
444.493481,-0.7190026,0.52608574,-1.3667024,0.17171861,0.35818001,TEX45,8654
685.592444,-0.7570291,0.55390132,-1.3667219,0.17171249,0.35818001,ANTXR1,8655
368.274204,-0.4652066,0.34037433,-1.3667499,0.1717037,0.35818001,IGSF11,8656
323.948264,-1.1170634,0.81721859,-1.3669089,0.17165385,0.35818001,PCDHA7,8657
1165.93981,-0.4420389,0.32335135,-1.3670544,0.17160824,0.35818001,LRRC61,8658
42.5529805,-1.7684369,1.29285031,-1.367859,0.17135622,0.35784751,ELF3,8659
1037.80429,-0.7344046,0.53669981,-1.3683712,0.17119592,0.35757709,ALKBH8,8660
233.815932,-0.6816293,0.49808688,-1.3684949,0.17115723,0.35756061,TP53RK,8661
129.922068,-1.9045793,1.39171482,-1.3685127,0.17115166,0.35756061,CNNM4,8662
1071.47326,-0.4539965,0.33170749,-1.3686652,0.17110396,0.35756061,PIGZ,8663
158.235151,-1.9432905,1.4197755,-1.3687308,0.17108343,0.35756061,ALPI,8664
650.497155,-0.7286951,0.53208952,-1.3694971,0.17084393,0.35735367,CCDC91,8665
3982.01151,-0.2317261,0.16917706,-1.3697252,0.17077269,0.35735367,GGCT,8666
227.889694,-1.1415997,0.8330599,-1.3703693,0.17057166,0.35710847,OR4N5,8667
196.273394,-0.6138966,0.44792952,-1.3705205,0.17052448,0.35707408,FCRL1,8668
506.278481,-0.6481188,0.47288433,-1.3705651,0.17051056,0.35707408,PHACTR2,8669
217.523596,-0.8232769,0.60047659,-1.3710392,0.17036275,0.35692856,TMIE,8670
210.133191,-0.646703,0.47133638,-1.3720625,0.17004399,0.35645371,USP1,8671
2290.15023,-0.3549998,0.25868077,-1.3723472,0.16995539,0.35633232,HSD3B1,8672
156.737811,-0.8179323,0.59600791,-1.3723514,0.16995407,0.35633232,FAM89B,8673
368.666295,-0.795909,0.57991686,-1.3724536,0.16992227,0.35633232,MTHFR,8674
1133.26247,-0.3597604,0.26210534,-1.3725793,0.16988317,0.35633232,ADRB2,8675
330.860647,-0.5611738,0.40882001,-1.3726672,0.16985583,0.35633232,CASC1,8676
153.987375,-0.720111,0.52419041,-1.3737584,0.1695167,0.35592681,STYK1,8677
585.587188,-1.0092559,0.73403073,-1.3749505,0.1691468,0.35527867,AKIP1,8678
2774.03404,-0.2580199,0.1875517,-1.3757271,0.16890615,0.35490163,PANK1,8679
1125.74788,-0.9280583,0.67357397,-1.377812,0.16826134,0.35373884,RRP36,8680
3.87903095,-4.7465528,3.44409992,-1.3781693,0.16815102,0.35357095,ACSF3,8681
294.412785,-0.5372209,0.38978972,-1.3782326,0.16813148,0.35357095,KLHL13,8682
